TransactionID,CustomerID,Gender,Age,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,PurchaseMonth,PurchaseDayOfWeek,AgeGroup,City_Bengaluru,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Pune,ProductCategory_Books,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports
T01537,C6780,0,0.980769230769231,0.25,0.5981632653061224,2023-10-27,Cash,0.7383158329202727,10,Friday,60+,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
T01538,C4941,1,0.6346153846153847,1.0,0.11346938775510204,2023-10-25,UPI,0.6247314584027114,10,Wednesday,41-60,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
T01539,C7825,1,0.34615384615384615,0.75,0.26387755102040816,2023-09-02,UPI,0.722727863307452,9,Saturday,26-40,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T01540,C4068,2,0.23076923076923084,0.0,0.48142857142857143,2023-08-26,Wallet,0.5714614192508952,8,Saturday,26-40,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T01541,C2402,2,0.03846153846153849,1.0,0.12489795918367347,2023-02-20,Cash,0.6398795476474554,2,Monday,18-25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
T01542,C9576,2,0.9615384615384616,0.5,0.893265306122449,2023-10-02,Card,0.8854505229476793,10,Monday,60+,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
T01543,C6908,1,0.730769230769231,0.5,0.9618367346938775,2023-01-27,Cash,0.898835638389888,1,Friday,41-60,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
T01544,C2108,2,0.6153846153846154,0.75,0.40346938775510205,2023-06-13,Card,0.7966074736875893,6,Tuesday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T01545,C9618,0,0.6346153846153847,0.25,0.8655102040816327,2023-11-21,Wallet,0.8047514691367154,11,Tuesday,41-60,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
T01546,C9914,0,0.8461538461538461,0.75,0.8359183673469388,2023-02-07,Wallet,0.9266711464037715,2,Tuesday,60+,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
T01547,C9312,0,0.2692307692307693,0.75,0.5218367346938776,2023-04-11,Card,0.8421566953700156,4,Tuesday,26-40,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T01548,C9316,2,0.7500000000000001,0.0,0.6673469387755102,2023-09-02,Cash,0.6297370687932496,9,Saturday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T01549,C1333,0,0.1923076923076924,0.5,0.0946938775510204,2023-03-01,Wallet,0.5023442391734357,3,Wednesday,26-40,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
T01550,C7397,1,0.826923076923077,0.75,0.9126530612244899,2023-08-15,Card,0.9425445190283342,8,Tuesday,60+,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T01551,C8702,1,0.03846153846153849,0.25,0.1853061224489796,2023-02-12,Wallet,0.5347348494954473,2,Sunday,18-25,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
T01552,C1713,0,0.4423076923076924,1.0,0.9742857142857143,2023-09-01,Cash,0.995649415509359,9,Friday,41-60,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
T01553,C7338,0,0.28846153846153855,0.25,0.7873469387755102,2023-04-12,UPI,0.787668258729649,4,Wednesday,26-40,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
T01554,C7116,1,0.7884615384615384,0.0,0.4395918367346939,2023-02-21,Card,0.555366592041903,2,Tuesday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T01555,C5155,0,0.0,0.5,0.049999999999999996,2023-10-05,Card,0.4114971272217228,10,Thursday,18-25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
T01556,C1266,1,0.1923076923076924,0.25,0.053877551020408164,2023-10-29,UPI,0.34648831863684026,10,Sunday,26-40,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
T01557,C6850,2,0.0961538461538462,0.5,0.5651020408163265,2023-04-21,Wallet,0.8031468049913312,4,Friday,18-25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
T01558,C2106,2,0.326923076923077,1.0,0.7044897959183674,2023-11-03,Card,0.9371257581936688,11,Friday,26-40,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
T01559,C6649,1,0.9423076923076924,1.0,0.43612244897959185,2023-09-07,Wallet,0.8516045815678731,9,Thursday,60+,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
T01560,C4950,2,0.48076923076923084,1.0,0.3351020408163265,2023-06-03,Cash,0.8053469930610623,6,Saturday,41-60,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T01561,C2698,2,0.42307692307692313,0.25,0.5591836734693878,2023-10-19,Cash,0.7262782074308655,10,Thursday,26-40,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T01562,C6447,1,0.8076923076923078,0.75,0.09918367346938775,2023-01-05,Card,0.5626056220215355,1,Thursday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
T01563,C3185,0,0.48076923076923084,0.25,0.23285714285714285,2023-10-25,Card,0.5731828146286636,10,Wednesday,41-60,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
T01564,C1726,2,0.48076923076923084,0.5,0.3414285714285714,2023-08-09,Card,0.714133941441094,8,Wednesday,41-60,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
T01565,C6772,0,0.7115384615384616,0.75,0.9144897959183673,2023-02-27,Cash,0.9429082629427491,2,Monday,41-60,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
T01566,C9945,0,0.23076923076923084,0.75,0.5510204081632653,2023-08-15,Wallet,0.8518524582631216,8,Tuesday,26-40,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
T01567,C6546,2,0.6346153846153847,0.0,0.10408163265306122,2023-11-26,Wallet,0.3138262375819373,11,Sunday,41-60,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
T01568,C3868,0,0.0,1.0,0.39387755102040817,2023-04-10,UPI,0.833645329816013,4,Monday,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T01569,C8612,0,0.9038461538461539,0.25,0.8251020408163265,2023-10-29,Wallet,0.7961170631632658,10,Sunday,60+,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
T01570,C8840,2,0.8653846153846155,0.0,0.12183673469387757,2023-11-22,Cash,0.3384503496568395,11,Wednesday,60+,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
T01571,C3986,2,0.07692307692307698,0.5,0.9426530612244898,2023-11-11,UPI,0.8951875294727553,11,Saturday,18-25,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
T01572,C3209,0,0.0961538461538462,0.0,0.0589795918367347,2023-08-22,Cash,0.23078219820337098,8,Tuesday,18-25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T01573,C2033,0,0.6730769230769232,1.0,0.5781632653061225,2023-01-01,Wallet,0.9017082367947845,1,Sunday,41-60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
T01574,C8498,0,0.34615384615384615,0.0,0.11816326530612245,2023-05-09,Wallet,0.3336176671666934,5,Tuesday,26-40,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
T01575,C1605,1,0.8846153846153847,1.0,0.6957142857142857,2023-07-28,Cash,0.9348729548444702,7,Friday,60+,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
T01576,C5807,1,0.6730769230769232,0.75,1.0,2023-11-04,UPI,0.9590964367377387,11,Saturday,41-60,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
T01577,C4302,0,0.7115384615384616,0.0,0.1346938775510204,2023-05-19,Wallet,0.35443472494586625,5,Friday,41-60,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
T01578,C1717,2,0.42307692307692313,0.5,0.9218367346938776,2023-09-10,Wallet,0.8911458127746202,9,Sunday,26-40,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
T01579,C4268,1,0.42307692307692313,0.0,0.8004081632653062,2023-11-20,Cash,0.6624438550395987,11,Monday,26-40,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
T01580,C1686,1,1.0,0.5,0.2163265306122449,2023-04-01,Cash,0.6356766102321288,4,Saturday,60+,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
T01581,C6170,0,0.326923076923077,0.5,0.45224489795918366,2023-06-18,Cash,0.7635449747046957,6,Sunday,26-40,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T01582,C6080,1,0.2692307692307693,0.5,0.06959183673469388,2023-09-17,UPI,0.4568694147462592,9,Sunday,26-40,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
T01583,C9444,0,0.730769230769231,0.25,0.17387755102040817,2023-09-05,UPI,0.5241674335382124,9,Tuesday,41-60,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
T01584,C7524,2,0.23076923076923084,0.25,0.059387755102040814,2023-09-21,Wallet,0.35970635652587746,9,Thursday,26-40,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
T01585,C9897,0,0.5576923076923077,0.5,0.830204081632653,2023-05-26,Wallet,0.8722227940092454,5,Friday,41-60,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
T01586,C8756,2,0.48076923076923084,0.0,0.8485714285714285,2023-11-27,Card,0.6729885650121971,11,Monday,41-60,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
T01587,C5150,1,0.6923076923076924,0.0,0.376530612244898,2023-06-03,Card,0.5281062615748998,6,Saturday,41-60,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
T01588,C1599,1,0.0,0.75,0.5855102040816327,2023-05-16,Cash,0.8626920532833385,5,Tuesday,18-25,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
T01589,C4131,1,0.3076923076923077,0.25,0.7212244897959184,2023-09-30,Cash,0.7718726750165684,9,Saturday,26-40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
T01590,C5687,1,0.21153846153846156,0.75,0.7983673469387755,2023-05-08,Card,0.9183770887755228,5,Monday,26-40,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
T01591,C6848,2,0.5000000000000001,0.0,0.5071428571428571,2023-06-24,Cash,0.5807010339038047,6,Saturday,41-60,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T01592,C1783,1,0.6153846153846154,0.0,0.3806122448979592,2023-05-21,Card,0.5299976259560187,5,Sunday,41-60,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
T01593,C6438,0,0.11538461538461542,0.25,0.03571428571428571,2023-12-14,Card,0.29470694534617736,12,Thursday,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
T01594,C5476,2,0.6730769230769232,1.0,0.09244897959183673,2023-10-15,Wallet,0.5931479138657382,10,Sunday,41-60,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
T01595,C3039,2,0.07692307692307698,0.5,0.04387755102040817,2023-09-15,UPI,0.3946867330666973,9,Friday,18-25,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T01596,C7029,1,0.6153846153846154,1.0,0.3279591836734694,2023-06-08,UPI,0.8015931193063618,6,Thursday,41-60,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
T01597,C8159,1,0.34615384615384615,0.75,0.893061224489796,2023-11-17,Wallet,0.9386194146460752,11,Friday,26-40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T01598,C7553,2,0.40384615384615385,0.0,0.6340816326530613,2023-08-14,Cash,0.620569443022576,8,Monday,26-40,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T01599,C8204,0,0.13461538461538464,1.0,0.030204081632653063,2023-02-27,Card,0.44489421833380505,2,Monday,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
T01600,C7334,0,0.980769230769231,0.5,0.9236734693877551,2023-04-04,Wallet,0.8915060085735206,4,Tuesday,60+,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
T01601,C6554,1,0.6153846153846154,1.0,0.8059183673469388,2023-09-07,Cash,0.9613484876677131,9,Thursday,41-60,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T01602,C4060,1,0.3076923076923077,0.5,0.08714285714285713,2023-01-04,Cash,0.48980075091343533,1,Wednesday,26-40,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
T01603,C9129,1,0.6538461538461539,1.0,0.6471428571428571,2023-06-13,Card,0.9218820209325774,6,Tuesday,41-60,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
T01604,C9151,2,1.0,0.5,0.6306122448979592,2023-09-18,Card,0.8227624818435862,9,Monday,60+,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
T01605,C7018,0,0.9615384615384616,1.0,0.20918367346938777,2023-08-29,Card,0.7244786778284237,8,Tuesday,60+,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
T01606,C9507,2,0.6923076923076924,0.0,0.7183673469387755,2023-09-11,UPI,0.6429702431920071,9,Monday,41-60,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
T01607,C5369,2,0.3076923076923077,0.0,0.713469387755102,2023-03-25,Card,0.6417401550353968,3,Saturday,26-40,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
T01608,C2353,0,0.8461538461538461,0.25,0.9185714285714286,2023-04-02,Wallet,0.8155099956816126,4,Sunday,60+,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
T01609,C7955,2,0.5384615384615385,0.5,0.23020408163265307,2023-02-03,Cash,0.646211039144707,2,Friday,41-60,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
T01610,C2293,1,0.46153846153846156,0.75,0.19306122448979593,2023-08-10,UPI,0.669746401706747,8,Thursday,41-60,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
T01611,C8055,2,0.6923076923076924,0.25,0.7320408163265306,2023-12-11,Cash,0.7745505728435452,12,Monday,41-60,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T01612,C3956,2,0.576923076923077,0.5,0.19714285714285715,2023-06-05,Cash,0.6200497721879218,6,Monday,41-60,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
T01613,C9937,0,0.9423076923076924,1.0,0.6146938775510205,2023-02-18,Cash,0.9126653267452255,2,Saturday,60+,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
T01614,C5813,2,0.28846153846153855,1.0,0.5879591836734693,2023-08-15,UPI,0.904710718377754,8,Tuesday,26-40,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
T01615,C6262,2,0.9230769230769232,1.0,0.3236734693877551,2023-06-25,Cash,0.7993036751433181,6,Sunday,60+,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
T01616,C2680,1,0.40384615384615385,0.75,0.573469387755102,2023-11-23,UPI,0.8589795532365513,11,Thursday,26-40,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T01617,C2311,2,0.9423076923076924,0.75,0.7297959183673469,2023-12-18,Card,0.9021994685138094,12,Monday,60+,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T01618,C6372,1,0.5576923076923077,1.0,0.09673469387755101,2023-10-03,UPI,0.6000396996891831,10,Tuesday,41-60,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
T01619,C5843,0,0.826923076923077,0.25,0.39816326530612245,2023-04-04,Card,0.6660860859287622,4,Tuesday,60+,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
T01620,C6021,2,0.5576923076923077,0.5,0.3877551020408163,2023-04-10,Wallet,0.7364145600238851,4,Monday,41-60,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
T01621,C8305,0,0.7115384615384616,0.0,0.1536734693877551,2023-02-25,Card,0.3757618066565157,2,Saturday,41-60,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
T01622,C7981,1,0.019230769230769273,1.0,0.9838775510204081,2023-04-29,Card,0.9974245010570827,4,Saturday,18-25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
T01623,C3730,0,0.576923076923077,0.25,0.01673469387755102,2023-04-20,Wallet,0.21852779596451632,4,Thursday,41-60,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T01624,C8272,1,0.13461538461538464,0.25,0.3795918367346939,2023-06-07,Wallet,0.6576935108609191,6,Wednesday,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T01625,C6759,1,0.3076923076923077,0.25,0.6904081632653061,2023-09-14,Wallet,0.7640234930583202,9,Thursday,26-40,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
T01626,C8325,1,0.07692307692307698,0.75,0.8963265306122449,2023-06-06,Card,0.9392794100383443,6,Tuesday,18-25,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
T01627,C1693,1,0.46153846153846156,1.0,0.9495918367346939,2023-06-13,Cash,0.990999559595145,6,Tuesday,41-60,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
T01628,C6776,2,0.7692307692307693,0.5,0.07653061224489796,2023-09-29,Card,0.47059740706466935,9,Friday,41-60,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
T01629,C8126,1,0.9615384615384616,0.0,0.02489795918367347,2023-08-30,Wallet,0.12738646042795898,8,Wednesday,60+,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T01630,C5498,1,0.2692307692307693,0.5,0.41775510204081634,2023-02-22,Cash,0.7495315957155665,2,Wednesday,26-40,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
T01631,C1939,2,0.826923076923077,0.25,0.09489795918367347,2023-12-17,Card,0.4277258156052005,12,Sunday,60+,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
T01632,C2229,0,0.8461538461538461,1.0,0.1279591836734694,2023-06-03,Card,0.6437349149088162,6,Saturday,60+,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
T01633,C7655,1,0.2692307692307693,0.75,0.0946938775510204,2023-11-09,Card,0.555530575939939,11,Thursday,26-40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
T01634,C6952,0,0.980769230769231,0.75,0.21183673469387757,2023-04-18,Cash,0.6853359313719763,4,Tuesday,60+,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
T01635,C9406,2,0.3846153846153847,0.25,0.7330612244897959,2023-10-20,Wallet,0.7748012149210143,10,Friday,26-40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
T01636,C3621,1,0.5000000000000001,0.75,0.30183673469387756,2023-12-11,Cash,0.7459071003941836,12,Monday,41-60,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
T01637,C1510,1,0.42307692307692313,0.5,0.47244897959183674,2023-03-21,Card,0.7712864674336891,3,Tuesday,26-40,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T01638,C3339,0,0.6346153846153847,0.75,0.0730612244897959,2023-06-15,Card,0.5170407546662511,6,Thursday,41-60,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
T01639,C8179,2,0.6538461538461539,1.0,0.5251020408163265,2023-03-22,Wallet,0.8845393880028661,3,Wednesday,41-60,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
T01640,C1570,1,0.0,0.5,0.5844897959183674,2023-04-09,UPI,0.809171855097946,4,Sunday,18-25,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T01641,C3068,0,0.8461538461538461,0.5,0.40816326530612246,2023-07-22,Card,0.7454379954989291,7,Saturday,60+,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
T01642,C2101,1,0.3076923076923077,0.75,0.4887755102040816,2023-03-29,UPI,0.830521318523033,3,Wednesday,26-40,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
T01643,C4866,1,0.28846153846153855,1.0,0.21673469387755104,2023-03-22,Wallet,0.730463314118922,3,Wednesday,26-40,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
T01644,C7001,1,0.34615384615384615,0.25,0.6648979591836734,2023-11-09,Cash,0.7572639779722369,11,Thursday,26-40,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T01645,C6933,2,0.0961538461538462,0.5,0.8002040816326531,2023-12-06,Wallet,0.8655817244516316,12,Wednesday,18-25,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
T01646,C7272,2,0.48076923076923084,0.0,0.20448979591836736,2023-03-22,Cash,0.42308880725572917,3,Wednesday,41-60,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
T01647,C1530,1,0.826923076923077,0.5,0.12836734693877552,2023-06-16,UPI,0.5497873951854247,6,Friday,60+,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T01648,C3513,1,0.9038461538461539,0.75,0.12755102040816327,2023-09-22,Wallet,0.6019625218360493,9,Friday,60+,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T01649,C8371,2,1.0,0.5,0.41816326530612247,2023-08-31,Cash,0.7497037978923512,8,Thursday,60+,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
T01650,C7077,0,0.40384615384615385,0.0,0.9087755102040816,2023-12-01,Card,0.6853765537120696,12,Friday,26-40,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T01651,C7095,1,0.07692307692307698,0.0,0.34408163265306124,2023-11-01,UPI,0.5123395093805024,11,Wednesday,18-25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T01652,C8273,0,0.6730769230769232,0.0,0.8273469387755102,2023-08-02,Wallet,0.6684156490255505,8,Wednesday,41-60,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
T01653,C2259,2,0.21153846153846156,0.25,0.5967346938775511,2023-05-18,Wallet,0.7378882182073464,5,Thursday,26-40,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
T01654,C3255,2,0.576923076923077,0.0,0.3681632653061224,2023-04-28,Card,0.5241674335382124,4,Friday,41-60,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T01655,C9674,0,0.3846153846153847,0.25,0.7414285714285714,2023-05-15,Card,0.7768437691578546,5,Monday,26-40,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T01656,C7012,2,0.42307692307692313,1.0,0.5059183673469387,2023-08-30,Wallet,0.8779178830784998,8,Wednesday,26-40,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
T01657,C7521,1,0.25,0.0,0.613265306122449,2023-06-05,Wallet,0.6145925752160742,6,Monday,26-40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
T01658,C6150,0,0.6923076923076924,0.0,0.9218367346938776,2023-07-09,Card,0.6879580009274667,7,Sunday,41-60,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
T01659,C5566,0,0.326923076923077,0.5,0.48918367346938774,2023-03-16,Card,0.7774620390859331,3,Thursday,26-40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
T01660,C5089,0,0.21153846153846156,1.0,0.40816326530612246,2023-06-06,UPI,0.8399156220899385,6,Tuesday,26-40,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
T01661,C2858,1,0.9038461538461539,0.75,0.8806122448979592,2023-06-20,Wallet,0.9360813546236774,6,Tuesday,60+,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T01662,C1424,1,0.826923076923077,0.0,0.4471428571428571,2023-07-01,Cash,0.5583770088373244,7,Saturday,60+,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
T01663,C4048,2,0.23076923076923084,0.75,0.5330612244897959,2023-06-11,Wallet,0.8459462162539299,6,Sunday,26-40,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
T01664,C9176,0,0.5961538461538463,1.0,0.9051020408163265,2023-08-19,Cash,0.9823152435784043,8,Saturday,41-60,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
T01665,C9482,2,0.9038461538461539,0.25,0.8416326530612245,2023-06-07,Wallet,0.7996981692321418,6,Wednesday,60+,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T01666,C7340,0,0.23076923076923084,0.75,0.17448979591836736,2023-08-06,Cash,0.6529147944373416,8,Sunday,26-40,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T01667,C2929,2,0.28846153846153855,0.75,0.09020408163265306,2023-10-16,Cash,0.5481741177235423,10,Monday,26-40,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
T01668,C5288,0,0.9038461538461539,1.0,0.5793877551020408,2023-07-21,Card,0.9020862230816248,7,Friday,60+,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
T01669,C5264,1,0.28846153846153855,1.0,0.686734693877551,2023-08-02,Cash,0.9325390031713842,8,Wednesday,26-40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T01670,C8311,2,0.3076923076923077,0.0,0.8128571428571428,2023-01-03,UPI,0.6652275274868101,1,Tuesday,26-40,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T01671,C4515,2,0.25,0.75,0.46755102040816326,2023-07-26,UPI,0.8226464865482696,7,Wednesday,26-40,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T01672,C5678,2,0.2692307692307693,0.0,0.13102040816326532,2023-01-29,Wallet,0.35000694857651904,1,Sunday,26-40,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
T01673,C9047,2,0.23076923076923084,1.0,0.34020408163265303,2023-07-29,UPI,0.8079824429093142,7,Saturday,26-40,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
T01674,C4279,0,0.28846153846153855,0.25,0.22918367346938778,2023-07-01,Wallet,0.5704813233270433,7,Saturday,26-40,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
T01675,C3009,1,0.7500000000000001,0.0,0.8708163265306123,2023-11-27,UPI,0.6776630103322653,11,Monday,41-60,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
T01676,C3223,2,0.42307692307692313,0.75,0.3853061224489796,2023-03-13,UPI,0.788507460886848,3,Monday,26-40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T01677,C2213,2,0.17307692307692313,1.0,0.509795918367347,2023-08-22,UPI,0.8792755214490072,8,Tuesday,26-40,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
T01678,C8406,1,0.9423076923076924,0.5,0.9242857142857143,2023-05-21,UPI,0.8916259181411462,5,Sunday,60+,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T01679,C3828,0,0.11538461538461542,0.25,0.3522448979591837,2023-01-10,Wallet,0.6445977385401652,1,Tuesday,18-25,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
T01680,C8292,0,0.13461538461538464,1.0,0.20510204081632655,2023-12-27,Wallet,0.7211612678060678,12,Wednesday,18-25,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
T01681,C2438,2,0.0961538461538462,1.0,0.6224489795918368,2023-04-14,Wallet,0.914910182269196,4,Friday,18-25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
T01682,C6236,2,0.826923076923077,0.0,0.23714285714285718,2023-04-17,Card,0.4481446407475874,4,Monday,60+,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
T01683,C6692,0,0.8076923076923078,1.0,0.05979591836734694,2023-12-05,Wallet,0.5299976259560187,12,Tuesday,41-60,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
T01684,C2063,1,0.5961538461538463,0.75,0.39285714285714285,2023-05-12,UPI,0.791918062813657,5,Friday,41-60,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
T01685,C9882,1,0.7500000000000001,0.25,0.7359183673469388,2023-05-31,Cash,0.7755012113093577,5,Wednesday,41-60,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
